City,Date,PM2.5,PM10,NO2,SO2,CO,O3,AQI
Ahmedabad,2016-09-05,33.83,107.67,7.82,17.93,10.14,13.9,241.0
Ahmedabad,2016-09-06,34.23,107.67,7.14,18.76,10.17,13.79,237.0
Ahmedabad,2016-09-07,52.15,107.67,7.15,16.32,10.7,14.67,251.0
Ahmedabad,2016-09-08,35.99,107.67,8.65,19.29,9.91,18.16,220.0
Ahmedabad,2016-09-09,37.93,107.67,9.2,19.07,9.75,15.42,221.0
Ahmedabad,2016-09-10,31.94,107.67,7.84,16.87,9.5,14.27,226.0
Ahmedabad,2016-09-11,18.04,107.67,7.02,15.49,7.3,19.0,208.0
Ahmedabad,2016-09-12,27.9,107.67,9.55,14.48,9.52,21.74,190.0
Ahmedabad,2016-09-13,36.51,107.67,10.68,18.22,10.07,22.56,250.0
Ahmedabad,2016-09-14,55.71,107.67,12.86,17.75,11.17,21.14,280.0
Ahmedabad,2016-09-15,57.01,107.67,11.99,18.36,13.68,20.81,306.0
Ahmedabad,2016-09-16,53.94,107.67,12.54,18.85,10.01,24.79,249.0
Ahmedabad,2016-09-17,49.34,107.67,8.67,15.82,9.75,26.39,213.0
Ahmedabad,2016-09-18,58.405,107.67,48.97,47.375,16.31,39.69,135.0
Ahmedabad,2016-09-22,39.43,107.67,10.1,16.95,12.67,11.63,268.0
Ahmedabad,2016-09-23,42.33,107.67,9.31,19.61,11.31,15.38,267.0
Ahmedabad,2016-09-24,26.75,107.67,6.77,19.37,9.8,17.5,216.0
Ahmedabad,2016-09-25,34.16,107.67,5.46,18.59,9.66,17.44,212.0
Ahmedabad,2016-09-26,30.07,107.67,5.73,18.28,9.82,17.65,214.0
Ahmedabad,2016-09-27,25.54,107.67,5.56,15.28,9.5,16.47,222.0
Ahmedabad,2016-09-28,38.47,107.67,5.7,17.44,10.63,17.34,216.0
Ahmedabad,2016-09-29,42.55,107.67,6.59,17.85,10.36,20.24,236.0
Ahmedabad,2016-09-30,38.1,107.67,7.04,18.46,10.2,16.83,225.0
Ahmedabad,2016-10-01,27.22,107.67,6.34,17.38,12.02,12.94,231.0
Ahmedabad,2016-10-02,41.81,107.67,9.77,18.03,10.75,22.44,298.0
Ahmedabad,2016-10-03,75.03,107.67,9.47,17.61,11.23,41.28,267.0
Ahmedabad,2016-10-04,58.405,107.67,48.97,47.375,16.31,39.69,236.0
Ahmedabad,2016-10-06,75.06,107.67,6.35,19.31,14.78,6.0,301.0
Ahmedabad,2016-10-07,85.36,107.67,7.59,7.63,14.48,20.62,311.0
Ahmedabad,2016-10-08,124.97,107.67,9.72,6.74,13.2,26.4,313.0
Ahmedabad,2016-10-09,86.63,107.67,6.39,9.97,11.74,20.38,267.0
Ahmedabad,2016-10-10,70.34,107.67,7.1,12.49,11.25,20.13,232.0
Ahmedabad,2016-10-11,50.49,107.67,5.04,13.29,10.91,22.39,229.0
Ahmedabad,2016-10-12,42.25,107.67,6.55,9.61,11.07,24.3,227.0
Ahmedabad,2016-10-13,48.23,107.67,9.01,18.51,11.09,18.52,236.0
Ahmedabad,2016-10-14,138.94,107.67,16.9,66.98,10.27,37.01,326.0
Ahmedabad,2016-10-15,155.68,107.67,19.69,61.24,16.66,33.7,395.0
Ahmedabad,2016-10-16,120.35,107.67,16.95,49.8,20.67,29.53,507.0
Ahmedabad,2016-10-17,140.81,107.67,19.3,15.83,18.56,31.21,423.0
Ahmedabad,2016-10-18,87.09,107.67,13.98,18.17,10.15,29.43,315.0
Ahmedabad,2016-10-19,83.57,107.67,10.61,19.72,7.8,30.68,213.0
Ahmedabad,2016-10-20,75.41,107.67,11.07,26.31,12.23,37.64,263.0
Ahmedabad,2016-10-21,106.86,107.67,10.22,30.72,9.38,36.65,355.0
Ahmedabad,2016-10-22,96.53,107.67,10.8,26.45,9.03,33.14,362.0
Ahmedabad,2016-10-23,76.96,107.67,9.04,28.44,6.95,41.7,236.0
Ahmedabad,2016-10-24,73.05,107.67,8.37,40.0,7.04,40.57,192.0
Ahmedabad,2016-10-25,72.52,107.67,9.14,28.08,7.31,32.65,230.0
Ahmedabad,2016-10-26,109.22,107.67,13.21,60.04,11.05,33.06,278.0
Ahmedabad,2016-10-27,122.63,107.67,16.36,24.52,18.84,31.59,390.0
Ahmedabad,2016-10-28,214.36,107.67,18.38,46.6,19.66,33.34,509.0
Ahmedabad,2016-10-29,381.69,107.67,25.41,49.33,29.49,15.74,472.0
Ahmedabad,2016-10-30,182.59,107.67,18.2,23.81,26.06,41.0,457.0
Ahmedabad,2016-10-31,271.85,107.67,15.28,33.31,16.39,41.24,721.0
Ahmedabad,2016-11-01,230.76,107.67,13.35,19.34,12.95,50.18,420.0
Ahmedabad,2016-11-02,203.3,107.67,14.79,16.14,11.74,47.43,417.0
Ahmedabad,2016-11-03,152.03,107.67,12.7,16.78,10.97,56.43,390.0
Ahmedabad,2016-11-04,176.02,107.67,12.78,66.19,7.51,35.0,361.0
Ahmedabad,2017-10-11,61.72,107.67,48.97,47.375,16.31,9.73,105.0
Ahmedabad,2017-10-21,126.57,107.67,48.97,47.375,16.31,27.85,319.0
Ahmedabad,2017-10-22,59.26,107.67,48.97,47.375,16.31,26.22,146.0
Ahmedabad,2017-10-23,51.72,107.67,48.97,47.375,16.31,24.71,80.0
Ahmedabad,2017-10-24,67.4,107.67,48.97,47.375,16.31,19.89,102.0
Ahmedabad,2017-10-25,79.49,107.67,28.34,62.62,175.81,18.21,459.0
Ahmedabad,2017-10-26,112.25,107.67,36.61,43.78,104.94,23.6,1426.0
Ahmedabad,2017-10-27,133.07,107.67,51.06,61.91,70.84,32.46,1348.0
Ahmedabad,2017-10-28,93.96,107.67,46.94,47.05,71.28,6.36,1073.0
Ahmedabad,2017-10-29,93.7,107.67,53.13,47.28,55.17,21.54,952.0
Ahmedabad,2017-11-03,96.65,107.67,67.28,67.31,24.81,33.84,550.0
Ahmedabad,2017-11-04,107.09,107.67,95.73,104.29,16.58,44.5,538.0
Ahmedabad,2017-11-05,119.02,107.67,82.3,101.88,17.91,77.28,498.0
Ahmedabad,2017-11-06,83.86,107.67,82.94,90.76,36.74,52.82,517.0
Ahmedabad,2017-11-07,72.67,107.67,108.74,106.41,42.99,27.74,901.0
Ahmedabad,2017-11-08,94.32,107.67,105.75,127.84,62.88,55.03,929.0
Ahmedabad,2017-11-09,89.0,107.67,119.82,131.99,38.8,42.9,850.0
Ahmedabad,2017-11-10,85.35,107.67,105.07,111.22,48.64,62.31,669.0
Ahmedabad,2017-11-11,101.25,107.67,106.82,113.03,51.7,58.29,1141.0
Ahmedabad,2017-11-12,90.02,107.67,99.02,130.27,47.15,67.89,707.0
Ahmedabad,2017-11-13,119.17,107.67,98.11,110.08,98.33,48.07,1577.0
Ahmedabad,2017-11-14,207.19,107.67,146.18,160.06,118.02,37.21,1747.0
Ahmedabad,2017-11-15,148.83,107.67,29.79,113.64,45.88,36.02,1065.0
Ahmedabad,2017-11-16,85.32,107.67,31.48,124.92,5.06,28.71,195.0
Ahmedabad,2017-11-17,143.07,107.67,73.39,132.05,5.85,42.6,291.0
Ahmedabad,2017-11-18,140.88,107.67,76.05,130.2,6.11,26.06,313.0
Ahmedabad,2017-11-19,99.77,107.67,73.33,99.05,10.23,37.6,333.0
Ahmedabad,2017-11-20,119.99,107.67,73.41,81.21,6.84,48.09,338.0
Ahmedabad,2017-11-21,111.92,107.67,81.11,112.56,15.17,62.34,371.0
Ahmedabad,2017-11-22,96.51,107.67,84.06,102.74,15.07,74.34,463.0
Ahmedabad,2017-11-23,80.52,107.67,88.07,118.4,24.0,55.49,419.0
Ahmedabad,2017-11-24,92.8,107.67,102.15,143.12,45.76,55.83,700.0
Ahmedabad,2017-11-25,102.26,107.67,111.94,140.1,37.88,45.65,1043.0
Ahmedabad,2017-11-26,108.19,107.67,109.21,117.82,55.69,47.4,1029.0
Ahmedabad,2017-11-27,93.87,107.67,102.93,122.74,69.71,43.8,1041.0
Ahmedabad,2017-11-28,109.53,107.67,117.71,123.22,55.08,43.0,1430.0
Ahmedabad,2017-11-29,79.34,107.67,106.33,113.88,14.63,54.62,765.0
Ahmedabad,2017-11-30,93.05,107.67,94.66,104.74,40.22,60.03,599.0
Ahmedabad,2017-12-01,85.51,107.67,98.09,107.36,30.39,40.02,764.0
Ahmedabad,2017-12-02,80.89,107.67,71.52,103.62,6.14,78.13,330.0
Ahmedabad,2017-12-03,58.62,107.67,61.64,88.67,5.49,86.71,205.0
Ahmedabad,2017-12-04,68.53,107.67,61.38,85.69,5.78,88.35,164.0
Ahmedabad,2017-12-05,81.38,107.67,55.07,58.91,5.9,39.29,187.0
Ahmedabad,2017-12-06,56.54,107.67,32.13,31.81,5.46,66.39,149.0
Ahmedabad,2017-12-07,74.08,107.67,57.73,45.02,7.19,40.27,215.0
Ahmedabad,2017-12-08,62.76,107.67,62.02,74.08,5.58,83.18,284.0
Ahmedabad,2017-12-09,86.09,107.67,72.14,114.3,5.9,59.39,167.0
Ahmedabad,2017-12-10,59.74,107.67,77.12,98.31,26.28,42.01,337.0
Ahmedabad,2017-12-11,87.13,107.67,56.52,115.96,28.06,53.61,696.0
Ahmedabad,2017-12-12,52.15,107.67,65.44,86.58,15.98,58.81,295.0
Ahmedabad,2017-12-13,67.51,107.67,88.83,112.57,20.79,51.5,565.0
Ahmedabad,2017-12-14,70.08,107.67,81.65,116.77,11.42,61.73,400.0
Ahmedabad,2017-12-15,86.9,107.67,76.2,105.41,7.54,72.02,250.0
Ahmedabad,2017-12-16,77.34,107.67,61.41,102.44,6.33,75.64,232.0
Ahmedabad,2017-12-17,65.93,107.67,45.55,99.74,5.7,105.69,174.0
Ahmedabad,2017-12-18,66.58,107.67,62.16,98.89,7.16,66.87,198.0
Ahmedabad,2017-12-19,62.24,107.67,88.65,109.76,17.88,48.64,340.0
Ahmedabad,2017-12-20,62.07,107.67,72.18,102.25,8.72,56.86,355.0
Ahmedabad,2017-12-21,72.04,107.67,73.92,114.05,7.78,73.53,246.0
Ahmedabad,2017-12-22,67.44,107.67,62.74,99.05,5.95,93.19,216.0
Ahmedabad,2017-12-23,77.76,107.67,78.94,110.69,25.81,79.46,306.0
Ahmedabad,2017-12-24,96.71,107.67,101.08,127.91,19.89,54.97,650.0
Ahmedabad,2017-12-25,75.14,107.67,89.68,116.39,29.6,67.14,515.0
Ahmedabad,2017-12-26,69.27,107.67,79.33,85.87,15.17,65.28,529.0
Ahmedabad,2017-12-27,71.54,107.67,89.06,111.43,26.95,65.58,404.0
Ahmedabad,2017-12-28,104.13,107.67,101.35,113.39,43.47,58.08,773.0
Ahmedabad,2017-12-29,88.93,107.67,93.2,112.46,30.55,61.52,763.0
Ahmedabad,2017-12-30,82.03,107.67,92.12,113.34,14.9,65.25,474.0
Ahmedabad,2017-12-31,84.43,107.67,74.68,115.41,6.85,90.79,343.0
Ahmedabad,2018-01-01,84.46,107.67,87.62,102.36,7.58,69.02,278.0
Ahmedabad,2018-01-02,76.51,107.67,76.69,103.46,9.26,93.51,256.0
Ahmedabad,2018-01-03,63.88,107.67,69.32,70.3,13.87,105.33,300.0
Ahmedabad,2018-01-04,81.1,107.67,109.07,93.3,19.42,65.69,532.0
Ahmedabad,2018-01-05,73.61,107.67,173.08,93.86,25.96,36.51,534.0
Ahmedabad,2018-01-06,75.79,107.67,146.8,113.82,31.55,41.95,738.0
Ahmedabad,2018-01-07,77.87,107.67,137.62,107.58,23.19,50.46,622.0
Ahmedabad,2018-01-08,77.72,107.67,135.66,101.93,8.91,48.73,517.0
Ahmedabad,2018-01-09,66.89,107.67,92.57,89.53,5.86,68.56,216.0
Ahmedabad,2018-01-10,74.57,107.67,133.53,103.2,16.31,55.23,316.0
Ahmedabad,2018-01-11,89.1,107.67,137.16,92.55,44.57,59.41,586.0
Ahmedabad,2018-01-12,110.34,107.67,150.93,95.48,30.4,47.58,898.0
Ahmedabad,2018-01-13,82.53,107.67,150.48,106.65,20.58,43.23,421.0
Ahmedabad,2018-01-14,108.01,107.67,132.63,86.78,22.69,10.99,542.0
Ahmedabad,2018-01-15,92.94,107.67,114.26,83.85,14.34,51.68,610.0
Ahmedabad,2018-01-16,87.3,107.67,163.43,127.99,44.01,12.21,716.0
Ahmedabad,2018-01-17,89.06,107.67,132.69,119.07,29.54,41.74,804.0
Ahmedabad,2018-01-18,51.61,107.67,127.3,100.99,32.42,31.7,656.0
Ahmedabad,2018-01-19,91.13,107.67,169.17,128.78,65.07,25.03,1201.0
Ahmedabad,2018-01-21,108.92,107.67,273.39,113.34,30.7,59.23,595.0
Ahmedabad,2018-01-22,89.63,107.67,141.29,124.11,9.92,70.9,384.0
Ahmedabad,2018-01-23,55.27,107.67,86.96,91.67,29.44,47.71,332.0
Ahmedabad,2018-01-24,97.88,107.67,123.1,100.55,52.63,40.9,1155.0
Ahmedabad,2018-01-25,128.56,107.67,160.65,124.43,89.57,40.06,1355.0
Ahmedabad,2018-01-26,103.63,107.67,173.52,96.19,52.92,43.5,1367.0
Ahmedabad,2018-01-27,102.16,107.67,145.55,137.02,15.17,63.22,795.0
Ahmedabad,2018-01-28,89.53,107.67,122.51,156.59,35.38,83.69,430.0
Ahmedabad,2018-01-29,101.92,107.67,189.67,125.54,65.27,41.52,1153.0
Ahmedabad,2018-01-30,117.99,107.67,203.41,147.58,83.78,41.0,1414.0
Ahmedabad,2018-01-31,115.79,107.67,166.11,151.92,42.54,32.24,1042.0
Ahmedabad,2018-02-01,189.12,107.67,178.13,168.44,94.0,39.06,1613.0
Ahmedabad,2018-02-02,88.37,107.67,155.73,106.29,15.14,44.14,433.0
Ahmedabad,2018-02-03,96.64,107.67,201.59,146.13,73.16,7.97,692.0
Ahmedabad,2018-02-04,98.0,107.67,201.17,146.25,71.48,7.94,620.0
Ahmedabad,2018-02-05,93.31,107.67,186.16,142.83,49.85,32.93,617.0
Ahmedabad,2018-02-06,104.89,107.67,153.96,121.22,25.46,38.11,590.0
Ahmedabad,2018-02-07,109.34,107.67,156.18,121.57,27.03,49.84,856.0
Ahmedabad,2018-02-08,70.25,107.67,140.78,97.56,48.11,55.79,587.0
Ahmedabad,2018-02-09,103.17,107.67,173.67,125.46,108.99,42.09,1423.0
Ahmedabad,2018-02-10,185.77,107.67,172.84,120.94,124.01,40.97,1917.0
Ahmedabad,2018-02-11,84.48,107.67,99.65,151.24,20.33,29.52,471.0
Ahmedabad,2018-02-12,89.41,107.67,130.93,110.86,28.93,34.08,488.0
Ahmedabad,2018-02-13,64.61,107.67,117.16,104.81,10.31,51.44,471.0
Ahmedabad,2018-02-14,65.35,107.67,104.31,59.29,6.17,64.67,172.0
Ahmedabad,2018-02-15,52.18,107.67,106.89,84.2,32.36,62.74,390.0
Ahmedabad,2018-02-16,75.13,107.67,176.38,124.9,36.67,67.84,802.0
Ahmedabad,2018-02-17,83.65,107.67,180.34,130.27,47.49,47.95,1035.0
Ahmedabad,2018-02-18,220.49,107.67,177.19,133.39,108.73,41.76,1477.0
Ahmedabad,2018-02-19,242.66,107.67,199.17,47.375,132.47,44.06,2049.0
Ahmedabad,2018-02-20,114.78,107.67,159.18,122.06,74.41,32.35,1314.0
Ahmedabad,2018-02-21,92.92,107.67,164.78,123.47,66.96,46.91,1215.0
Ahmedabad,2018-02-22,91.66,107.67,135.71,108.4,92.86,46.15,1483.0
Ahmedabad,2018-02-23,138.4,107.67,141.97,127.68,134.85,25.63,1526.0
Ahmedabad,2018-02-26,49.18,107.67,135.69,123.83,30.05,40.63,460.0
Ahmedabad,2018-02-27,56.42,107.67,152.62,124.25,35.02,44.79,700.0
Ahmedabad,2018-02-28,60.36,107.67,177.23,124.95,18.78,51.14,831.0
Ahmedabad,2018-03-01,54.45,107.67,116.22,167.13,8.51,9.36,291.0
Ahmedabad,2018-03-02,53.5,107.67,105.31,171.32,4.52,39.69,132.0
Ahmedabad,2018-03-03,41.64,107.67,104.44,109.4,13.79,63.12,212.0
Ahmedabad,2018-03-04,32.36,107.67,78.27,71.59,25.68,44.82,717.0
Ahmedabad,2018-03-05,29.98,107.67,114.5,97.02,22.14,37.0,525.0
Ahmedabad,2018-03-06,33.3,107.67,128.12,99.65,52.23,42.05,777.0
Ahmedabad,2018-03-07,56.51,107.67,121.56,81.19,10.58,54.42,807.0
Ahmedabad,2018-03-08,88.85,107.67,147.44,82.23,46.93,67.24,520.0
Ahmedabad,2018-03-09,111.68,107.67,119.71,94.48,41.3,53.57,1171.0
Ahmedabad,2018-03-10,114.06,107.67,131.09,82.54,52.37,56.94,1332.0
Ahmedabad,2018-03-11,116.93,107.67,118.96,98.31,31.48,53.2,1260.0
Ahmedabad,2018-03-12,84.19,107.67,136.64,101.89,51.41,50.69,708.0
Ahmedabad,2018-03-13,98.53,107.67,101.27,82.76,70.03,38.63,1108.0
Ahmedabad,2018-03-14,84.16,107.67,91.61,72.88,17.12,24.38,761.0
Ahmedabad,2018-03-15,71.82,107.67,77.57,59.98,37.72,46.07,541.0
Ahmedabad,2018-03-16,80.51,107.67,83.56,45.11,80.75,36.86,1274.0
Ahmedabad,2018-03-17,133.48,107.67,112.13,93.54,54.16,45.02,1241.0
Ahmedabad,2018-03-18,116.54,107.67,140.86,118.35,45.17,10.65,1210.0
Ahmedabad,2018-03-19,98.49,107.67,87.62,56.14,17.14,39.69,301.0
Ahmedabad,2018-03-20,160.68,107.67,97.06,51.32,14.93,59.78,549.0
Ahmedabad,2018-03-21,102.05,107.67,81.15,57.4,15.35,47.29,414.0
Ahmedabad,2018-03-22,100.33,107.67,92.44,37.78,9.58,60.16,484.0
Ahmedabad,2018-03-23,99.73,107.67,152.23,75.71,30.04,62.24,577.0
Ahmedabad,2018-03-24,104.22,107.67,142.95,72.1,39.51,52.74,862.0
Ahmedabad,2018-03-25,109.8,107.67,132.61,99.72,30.62,57.77,889.0
Ahmedabad,2018-03-26,124.44,107.67,147.48,119.98,42.25,51.56,1001.0
Ahmedabad,2018-03-27,180.27,107.67,156.21,118.43,63.29,50.27,1156.0
Ahmedabad,2018-03-28,138.6,107.67,93.81,116.67,13.28,55.1,691.0
Ahmedabad,2018-03-29,139.21,107.67,148.06,103.12,61.15,63.73,308.0
Ahmedabad,2018-03-30,154.09,107.67,101.12,111.55,51.8,48.08,965.0
Ahmedabad,2018-03-31,121.0,107.67,93.59,119.43,14.95,50.94,1434.0
Ahmedabad,2018-04-01,80.56,107.67,126.32,118.21,44.37,52.22,579.0
Ahmedabad,2018-04-02,103.75,107.67,98.54,117.34,22.81,50.17,1034.0
Ahmedabad,2018-04-03,75.68,107.67,70.57,106.94,10.93,68.45,498.0
Ahmedabad,2018-04-04,62.83,107.67,68.69,67.09,21.11,71.3,265.0
Ahmedabad,2018-04-05,104.23,107.67,69.08,19.21,40.3,42.57,740.0
Ahmedabad,2018-04-06,91.04,107.67,64.6,74.09,5.88,29.65,856.0
Ahmedabad,2018-04-07,90.13,107.67,81.38,73.62,15.24,73.07,304.0
Ahmedabad,2018-04-08,160.43,107.67,65.53,49.95,19.45,55.47,657.0
Ahmedabad,2018-04-09,94.55,107.67,58.27,51.53,20.11,57.33,403.0
Ahmedabad,2018-04-10,124.59,107.67,67.31,82.97,30.88,27.52,596.0
Ahmedabad,2018-04-11,92.5,107.67,61.82,77.85,18.14,22.98,392.0
Ahmedabad,2018-04-12,86.29,107.67,60.84,82.34,16.35,31.03,414.0
Ahmedabad,2018-04-13,104.21,107.67,72.51,65.42,22.52,39.14,442.0
Ahmedabad,2018-04-14,88.5,107.67,60.36,3.3,26.61,32.95,438.0
Ahmedabad,2018-04-15,84.47,107.67,61.41,3.3,23.17,45.89,561.0
Ahmedabad,2018-04-16,73.54,107.67,62.95,3.3,29.4,39.69,660.0
Ahmedabad,2018-04-17,53.89,107.67,58.22,18.91,31.91,60.58,616.0
Ahmedabad,2018-04-18,60.08,107.67,47.34,22.65,48.77,51.62,855.0
Ahmedabad,2018-04-19,53.13,107.67,44.61,94.03,12.2,36.42,633.0
Ahmedabad,2018-04-20,71.3,107.67,35.8,63.28,7.93,34.83,274.0
Ahmedabad,2018-04-21,37.9,107.67,31.24,16.31,4.96,34.76,210.0
Ahmedabad,2018-04-22,78.18,107.67,71.56,51.41,20.3,10.44,478.0
Ahmedabad,2018-04-23,56.35,107.67,86.03,15.96,25.34,77.4,465.0
Ahmedabad,2018-04-24,59.66,107.67,77.68,26.01,47.44,63.51,836.0
Ahmedabad,2018-04-25,114.6,107.67,36.29,22.99,42.76,56.47,1235.0
Ahmedabad,2018-04-26,74.48,107.67,51.25,48.6,9.84,37.97,525.0
Ahmedabad,2018-04-27,81.11,107.67,48.95,40.55,25.37,26.21,525.0
Ahmedabad,2018-04-28,100.39,107.67,42.83,42.89,10.39,30.16,650.0
Ahmedabad,2018-04-29,39.97,107.67,32.39,30.7,7.15,36.08,219.0
Ahmedabad,2018-04-30,53.61,107.67,37.01,51.64,16.93,16.92,328.0
Ahmedabad,2018-05-01,63.06,107.67,28.22,69.46,13.88,25.88,351.0
Ahmedabad,2018-05-02,46.17,107.67,30.48,51.35,10.7,27.9,286.0
Ahmedabad,2018-05-03,61.24,107.67,35.33,82.15,14.21,9.69,337.0
Ahmedabad,2018-05-04,41.81,107.67,27.69,36.92,8.66,39.69,249.0
Ahmedabad,2018-05-05,55.09,107.67,33.93,57.46,15.63,39.69,376.0
Ahmedabad,2018-05-06,65.54,107.67,36.07,87.14,13.95,39.69,415.0
Ahmedabad,2018-05-07,41.04,107.67,28.36,54.07,7.56,39.69,228.0
Ahmedabad,2018-05-08,49.71,107.67,28.6,53.54,9.59,34.54,266.0
Ahmedabad,2018-05-09,44.75,107.67,28.9,65.8,10.25,28.02,257.0
Ahmedabad,2018-05-10,45.84,107.67,29.72,61.44,26.72,35.85,409.0
Ahmedabad,2018-05-11,76.36,107.67,33.82,96.8,8.33,51.0,524.0
Ahmedabad,2018-05-12,44.79,107.67,32.12,74.84,7.28,37.9,222.0
Ahmedabad,2018-05-13,50.16,107.67,28.17,80.78,13.86,28.52,332.0
Ahmedabad,2018-05-14,49.07,107.67,30.74,88.3,8.51,27.48,272.0
Ahmedabad,2018-05-15,46.06,107.67,27.6,59.55,7.07,32.54,232.0
Ahmedabad,2018-05-16,52.82,107.67,28.48,73.73,9.88,27.07,247.0
Ahmedabad,2018-05-17,53.39,107.67,30.28,56.45,6.91,31.93,254.0
Ahmedabad,2018-05-18,59.44,107.67,31.77,86.73,6.67,38.54,236.0
Ahmedabad,2018-05-19,71.01,107.67,38.17,106.62,7.69,24.78,273.0
Ahmedabad,2018-05-20,59.98,107.67,31.95,97.46,8.89,39.69,273.0
Ahmedabad,2018-05-21,50.7,107.67,33.44,27.74,8.58,59.94,256.0
Ahmedabad,2018-05-22,69.87,107.67,34.82,16.35,6.96,40.76,217.0
Ahmedabad,2018-05-23,61.53,107.67,42.53,17.94,10.41,48.3,291.0
Ahmedabad,2018-05-24,67.03,107.67,38.68,21.21,10.37,32.34,314.0
Ahmedabad,2018-05-25,43.37,107.67,35.01,56.38,20.03,40.07,355.0
Ahmedabad,2018-05-26,60.05,107.67,40.83,95.07,22.86,33.52,587.0
Ahmedabad,2018-05-27,56.93,107.67,30.45,102.66,10.46,37.12,535.0
Ahmedabad,2018-05-28,44.14,107.67,18.82,109.33,18.18,31.1,366.0
Ahmedabad,2018-05-29,69.0,107.67,7.32,131.7,25.24,39.69,404.0
Ahmedabad,2018-06-01,78.16,107.67,55.31,59.64,18.21,15.87,355.0
Ahmedabad,2018-06-02,83.27,107.67,50.38,46.16,15.82,18.23,338.0
Ahmedabad,2018-06-03,63.79,107.67,48.44,56.5,14.35,39.69,351.0
Ahmedabad,2018-06-04,50.27,107.67,46.15,43.76,9.53,39.69,280.0
Ahmedabad,2018-06-05,51.54,107.67,51.04,37.58,13.48,6.9,297.0
Ahmedabad,2018-06-06,54.35,107.67,50.45,49.66,11.58,14.85,319.0
Ahmedabad,2018-06-07,53.59,107.67,45.53,59.53,10.18,17.93,247.0
Ahmedabad,2018-06-08,55.77,107.67,45.87,44.42,13.06,13.14,321.0
Ahmedabad,2018-06-09,63.58,107.67,43.32,63.59,13.97,5.08,319.0
Ahmedabad,2018-06-10,103.08,107.67,59.19,53.73,16.31,39.69,345.0
Ahmedabad,2018-06-11,78.25,107.67,35.12,44.25,24.41,14.76,492.0
Ahmedabad,2018-06-12,77.84,107.67,31.88,44.19,35.49,21.0,491.0
Ahmedabad,2018-06-13,69.99,107.67,43.61,30.82,39.53,21.49,503.0
Ahmedabad,2018-06-14,78.7,107.67,42.9,31.43,43.78,20.06,523.0
Ahmedabad,2018-06-15,59.96,107.67,36.48,34.88,43.3,17.65,539.0
Ahmedabad,2018-06-16,48.27,107.67,36.24,34.93,38.0,18.73,492.0
Ahmedabad,2018-06-17,44.81,107.67,35.46,37.6,41.38,39.69,513.0
Ahmedabad,2018-06-18,55.21,107.67,35.74,39.57,39.11,39.69,497.0
Ahmedabad,2018-06-19,40.89,107.67,44.16,31.95,29.34,39.69,433.0
Ahmedabad,2018-06-20,41.59,107.67,49.96,43.99,35.38,39.69,484.0
Ahmedabad,2018-06-21,39.02,107.67,49.53,40.84,33.35,39.69,471.0
Ahmedabad,2018-06-22,33.5,107.67,49.55,41.5,38.95,39.69,502.0
Ahmedabad,2018-06-23,39.42,107.67,51.25,47.27,35.54,39.69,495.0
Ahmedabad,2018-06-24,46.84,107.67,54.72,36.48,65.72,23.07,486.0
Ahmedabad,2018-06-25,51.63,107.67,43.38,27.32,44.96,39.69,524.0
Ahmedabad,2018-06-26,38.12,107.67,45.66,26.76,40.63,39.69,556.0
Ahmedabad,2018-06-27,27.79,107.67,41.59,39.2,37.69,13.74,508.0
Ahmedabad,2018-06-28,36.27,107.67,45.79,54.98,25.63,10.53,413.0
Ahmedabad,2018-06-29,76.41,107.67,53.18,43.42,26.44,2.05,421.0
Ahmedabad,2018-06-30,62.72,107.67,50.49,22.02,21.89,0.72,400.0
Ahmedabad,2018-07-01,48.12,107.67,61.63,24.98,19.06,0.91,361.0
Ahmedabad,2018-07-02,36.8,107.67,53.33,24.97,21.07,1.16,385.0
Ahmedabad,2018-07-03,41.37,107.67,38.1,18.91,25.53,1.08,428.0
Ahmedabad,2018-07-04,302.08,107.67,28.1,46.94,27.2,0.88,440.0
Ahmedabad,2018-07-05,37.15,107.67,58.02,34.41,34.33,1.04,510.0
Ahmedabad,2018-07-06,59.76,107.67,57.8,17.67,29.58,2.02,513.0
Ahmedabad,2018-07-07,71.94,107.67,98.32,25.74,17.35,2.03,365.0
Ahmedabad,2018-07-08,47.95,107.67,151.73,25.91,17.08,2.51,336.0
Ahmedabad,2018-07-09,55.91,107.67,66.69,32.64,19.87,1.8,377.0
Ahmedabad,2018-07-10,72.06,107.67,59.1,32.64,24.72,1.26,442.0
Ahmedabad,2018-07-11,127.23,107.67,37.32,26.37,29.02,0.38,421.0
Ahmedabad,2018-07-12,127.37,107.67,40.59,34.39,25.58,2.77,428.0
Ahmedabad,2018-07-13,36.42,107.67,49.52,37.17,30.52,3.29,472.0
Ahmedabad,2018-07-14,40.97,107.67,113.8,22.82,29.94,3.69,478.0
Ahmedabad,2018-07-15,33.38,107.67,62.15,21.06,20.68,4.35,422.0
Ahmedabad,2018-07-16,33.51,107.67,40.85,28.85,17.84,7.95,347.0
Ahmedabad,2018-07-17,29.56,107.67,74.11,19.34,30.82,3.34,461.0
Ahmedabad,2018-07-18,21.89,107.67,63.9,16.32,27.75,3.02,447.0
Ahmedabad,2018-07-19,44.87,107.67,68.29,17.39,31.41,3.24,486.0
Ahmedabad,2018-07-20,33.16,107.67,54.23,17.09,31.02,4.47,510.0
Ahmedabad,2018-07-21,45.25,107.67,61.65,23.87,35.01,2.96,576.0
